177.747154	-126.935766	21.684351	-3.038389	0.610131	-0.113027	0.014157	-0.005399	0
43.277903	-37.984589	7.781512	-0.842935	0.090754	0.000888	-0.007890	0	0
5.759009	-6.579686	2.722835	-0.893052	0.232927	-0.043254	0.002371	0.002117	-0.001539
